RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM,CTRT_DT,TRAD_YRMTH,SQM_PRICE
2023,11290,성북구,13600,하월곡동,1,대지,0225,0000,래미안월곡,68500,59,0,2,,,2006,아파트,중개거래,서울 성북구,2023-12-31,2023-12,1161.017
2023,11440,마포구,12600,중동,1,대지,0040,0012,현대,58000,59,0,1,,,2000,아파트,중개거래,서울 마포구,2023-12-30,2023-12,983.05084
2023,11560,영등포구,11000,여의도동,1,대지,0047,0000,여의도자이,392000,210,0,21,,,2008,아파트,중개거래,서울 영등포구,2023-12-29,2023-12,1866.6666
2023,11305,강북구,10100,미아동,1,대지,0705,0001,한화 포레나 미아,113971,84,0,6,분양권,20240906,0,아파트,중개거래,서울 강북구,2023-12-29,2023-12,1356.7976
2023,11545,금천구,10200,독산동,1,대지,1093,0004,한신아파트,59800,89,0,5,,,1991,아파트,중개거래,서울 금천구,2023-12-29,2023-12,671.9101
2023,11560,영등포구,13300,대림동,1,대지,0946,0001,대림현대,57900,59,0,4,,,1999,아파트,중개거래,서울 영등포구,2023-12-29,2023-12,981.35596
2023,11620,관악구,10200,신림동,1,대지,1695,0000,동부,37600,50,0,10,,,1993,아파트,직거래,,2023-12-29,2023-12,752.0
2023,11305,강북구,10100,미아동,1,대지,0705,0001,한화 포레나 미아,113971,84,0,6,분양권,,0,아파트,중개거래,서울 강북구,2023-12-29,2023-12,1356.7976
2023,11500,강서구,10400,가양동,1,대지,1460,0000,한강타운,105500,84,0,11,,,1993,아파트,중개거래,"서울 강서구, 서울 마포구",2023-12-29,2023-12,1255.9524
2023,11530,구로구,10200,구로동,1,대지,0685,0070,현대연예인,60000,74,0,3,,,1989,아파트,중개거래,서울 구로구,2023-12-28,2023-12,810.8108
2023,11230,동대문구,10500,답십리동,1,대지,0080,0000,답십리청솔우성,90000,114,0,13,,,2000,아파트,중개거래,서울 동대문구,2023-12-28,2023-12,789.4737
2023,11305,강북구,10100,미아동,1,대지,0811,0000,두산위브트레지움,84500,84,0,10,,,2011,아파트,직거래,,2023-12-28,2023-12,1005.9524
2023,11500,강서구,10200,등촌동,1,대지,0687,0000,"등촌1,2단지주공아파트",50000,41,0,15,,,1994,아파트,중개거래,대구 달성군,2023-12-28,2023-12,1219.5122
2023,11530,구로구,10700,개봉동,1,대지,0480,0000,현대홈타운,58000,59,0,6,,,2001,아파트,중개거래,"경기 시흥시, 서울 구로구",2023-12-28,2023-12,983.05084
2023,11680,강남구,10500,삼성동,1,대지,0098,0011,삼부아그레빌,190000,97,0,12,,,2003,아파트,중개거래,서울 강남구,2023-12-28,2023-12,1958.763
2023,11380,은평구,10600,대조동,1,대지,0005,0011,DasHaus,18000,16,0,4,,20231228,2013,아파트,직거래,,2023-12-28,2023-12,1125.0
2023,11470,양천구,10200,목동,1,대지,0772,0011,정은스카이빌,59800,84,0,11,,20240205,2002,아파트,직거래,,2023-12-28,2023-12,711.9048
2023,11590,동작구,10500,흑석동,1,대지,0340,0000,롯데캐슬에듀포레,135000,59,0,7,,,2018,아파트,중개거래,서울 동작구,2023-12-28,2023-12,2288.1355
2023,11650,서초구,10800,서초동,1,대지,1487,0063,서초1차e-편한세상,220000,130,0,4,,,2004,아파트,직거래,,2023-12-28,2023-12,1692.3077
2023,11380,은평구,10200,녹번동,1,대지,0086,0126,예원(86-126),51000,93,0,2,,,2004,아파트,중개거래,서울 은평구,2023-12-28,2023-12,548.3871
2023,11380,은평구,10100,수색동,1,대지,0417,0000,DMC롯데캐슬더퍼스트,59290,59,0,1,,,2021,아파트,직거래,,2023-12-28,2023-12,1004.9153
2023,11530,구로구,10200,구로동,1,대지,0106,0002,대림역포스큐,12600,14,0,15,,,2015,아파트,직거래,,2023-12-28,2023-12,900.0
2023,11590,동작구,10500,흑석동,1,대지,0340,0000,롯데캐슬에듀포레,153000,84,0,10,,,2018,아파트,중개거래,서울 동작구,2023-12-28,2023-12,1821.4286
2023,11230,동대문구,10900,휘경동,1,대지,0336,0032,캠퍼스드림오피스텔,19400,16,0,10,,,2020,아파트,중개거래,서울 동대문구,2023-12-28,2023-12,1212.5
2023,11740,강동구,10500,길동,1,대지,0400,0000,길동우성,75000,84,0,1,,20231230,1994,아파트,중개거래,서울 강동구,2023-12-27,2023-12,892.8571
2023,11710,송파구,11400,마천동,1,대지,0582,0000,송파파크데일1단지,82000,84,0,11,,,2011,아파트,중개거래,서울 송파구,2023-12-27,2023-12,976.1905
2023,11740,강동구,10300,상일동,1,대지,0515,0000,고덕숲아이파크,127500,84,0,16,,,2018,아파트,중개거래,서울 강동구,2023-12-27,2023-12,1517.8572
2023,11350,노원구,10600,중계동,1,대지,0161,0001,중앙하이츠,61000,84,0,13,,20240327,1998,아파트,중개거래,서울 노원구,2023-12-27,2023-12,726.1905
2023,11170,용산구,12900,이촌동,1,대지,0404,0000,한가람,185000,84,0,4,,,1998,아파트,중개거래,서울 용산구,2023-12-27,2023-12,2202.3809
2023,11200,성동구,11000,금호동2가,1,대지,0001,0000,신금호파크자이,137000,84,0,16,,,2016,아파트,직거래,,2023-12-27,2023-12,1630.9524
2023,11740,강동구,10700,암사동,1,대지,0509,0000,선사현대아파트,85500,59,0,8,,,2000,아파트,중개거래,"서울 강동구, 서울 송파구",2023-12-27,2023-12,1449.1526
2023,11350,노원구,10600,중계동,1,대지,0583,0000,금호타운(583),70000,84,0,8,,,1997,아파트,직거래,,2023-12-27,2023-12,833.3333
2023,11650,서초구,10300,우면동,1,대지,0773,0000,서초힐스,123000,74,0,8,,,2012,아파트,중개거래,서울 서초구,2023-12-27,2023-12,1662.1621
2023,11620,관악구,10100,봉천동,1,대지,1718,0000,벽산블루밍,69000,59,0,3,,,2005,아파트,중개거래,서울 관악구,2023-12-27,2023-12,1169.4916
2023,11170,용산구,12500,한강로2가,1,대지,0002,0011,한강로대우아이빌,36500,29,0,15,,,2004,아파트,중개거래,서울 용산구,2023-12-27,2023-12,1258.6207
2023,11410,서대문구,12000,남가좌동,1,대지,0387,0000,디엠씨엘가,13500,13,0,6,,,2017,아파트,중개거래,서울 서대문구,2023-12-27,2023-12,1038.4615
2023,11440,마포구,12500,성산동,1,대지,0446,0000,성산시영(선경),90000,50,0,2,,,1986,아파트,중개거래,서울 마포구,2023-12-27,2023-12,1800.0
2023,11380,은평구,10700,응암동,1,대지,0766,0000,백련산파크자이,41000,59,0,17,,,2021,아파트,직거래,,2023-12-27,2023-12,694.9153
2023,11470,양천구,10100,신정동,1,대지,0325,0000,목동신시가지11,110000,51,0,4,,,1988,아파트,중개거래,서울 양천구,2023-12-27,2023-12,2156.8628
2023,11440,마포구,12500,성산동,1,대지,0446,0000,성산시영(유원),106700,59,0,2,,,1986,아파트,중개거래,서울 마포구,2023-12-27,2023-12,1808.4746
2023,11350,노원구,10600,중계동,1,대지,0161,0001,중앙하이츠,61000,84,0,13,,,1998,아파트,중개거래,서울 노원구,2023-12-27,2023-12,726.1905
2023,11650,서초구,10700,반포동,1,대지,0003,0003,반포파크빌,175000,110,0,4,,,2002,아파트,중개거래,서울 서초구,2023-12-27,2023-12,1590.909
2023,11410,서대문구,11100,홍제동,1,대지,0331,0000,홍제현대,80500,83,0,2,,,1992,아파트,중개거래,서울 서대문구,2023-12-27,2023-12,969.8795
2023,11500,강서구,10100,염창동,1,대지,0066,0009,염창동한강우성,68700,65,0,4,,,1990,아파트,중개거래,서울 강서구,2023-12-27,2023-12,1056.9231
2023,11590,동작구,10500,흑석동,1,대지,0328,0000,흑석동양아파트,94000,84,0,10,,,2003,아파트,중개거래,서울 동작구,2023-12-26,2023-12,1119.0476
2023,11215,광진구,10500,자양동,1,대지,0520,0002,우성2,86900,51,0,11,,,1989,아파트,중개거래,서울 광진구,2023-12-26,2023-12,1703.9215
2023,11110,종로구,16200,효제동,1,대지,0065,0002,포레스트힐시티,16000,18,0,12,,,2017,아파트,직거래,,2023-12-26,2023-12,888.8889
2023,11230,동대문구,10500,답십리동,1,대지,0042,0000,동답한신,49400,44,0,11,,,1992,아파트,중개거래,서울 동대문구,2023-12-26,2023-12,1122.7273
2023,11650,서초구,10100,방배동,1,대지,0444,0003,SK리더스뷰(파스텔시티),140000,84,0,13,,,2006,아파트,중개거래,서울 서초구,2023-12-26,2023-12,1666.6666
2023,11470,양천구,10200,목동,1,대지,0965,0000,목동롯데캐슬마에스트로,102000,59,0,10,,,2019,아파트,중개거래,서울 양천구,2023-12-26,2023-12,1728.8136
2023,11470,양천구,10100,신정동,1,대지,0327,0000,목동신시가지13,110000,53,0,15,,,1987,아파트,중개거래,서울 양천구,2023-12-26,2023-12,2075.4717
2023,11305,강북구,10100,미아동,1,대지,0705,0001,한화 포레나 미아,115215,84,0,7,분양권,,0,아파트,직거래,,2023-12-26,2023-12,1371.6072
2023,11620,관악구,10200,신림동,1,대지,1735,0001,관악산휴먼시아1단지,60000,114,0,8,,,2008,아파트,직거래,,2023-12-26,2023-12,526.3158
2023,11740,강동구,10900,천호동,1,대지,0423,0200,강동 밀레니얼 중흥S-클래스,57744,47,0,20,분양권,,0,아파트,직거래,,2023-12-26,2023-12,1228.5957
2023,11290,성북구,13900,석관동,1,대지,0410,0000,래미안아트리치,81500,59,0,18,,,2019,아파트,중개거래,서울 성북구,2023-12-26,2023-12,1381.356
2023,11230,동대문구,10500,답십리동,1,대지,0080,0000,답십리청솔우성,75500,84,0,19,,,2000,아파트,중개거래,서울 동대문구,2023-12-26,2023-12,898.8095
2023,11380,은평구,11400,진관동,1,대지,0066,0000,은평뉴타운꿈에그린,68000,59,0,4,,,2018,아파트,중개거래,서울 은평구,2023-12-26,2023-12,1152.5424
2023,11350,노원구,10600,중계동,1,대지,0445,0000,염광,69500,84,0,3,,,1996,아파트,중개거래,서울 노원구,2023-12-26,2023-12,827.381
2023,11620,관악구,10200,신림동,1,대지,1639,0051,푸리마타운,12000,12,0,10,,,2014,아파트,직거래,,2023-12-26,2023-12,1000.0
2023,11350,노원구,10500,상계동,1,대지,0624,0000,상계주공16(고층),48500,59,0,7,,,1988,아파트,중개거래,서울 노원구,2023-12-26,2023-12,822.0339
2023,11560,영등포구,12000,문래동2가,1,대지,0035,0000,남성,85000,72,0,12,,,1983,아파트,중개거래,서울 영등포구,2023-12-25,2023-12,1180.5555
2023,11215,광진구,10500,자양동,1,대지,0695,0000,한양,160000,108,0,5,,,1983,아파트,중개거래,서울 광진구,2023-12-25,2023-12,1481.4814
2023,11680,강남구,11100,세곡동,1,대지,0533,0000,세곡푸르지오,140000,74,0,3,,,2012,아파트,중개거래,서울 강남구,2023-12-25,2023-12,1891.8918
2023,11410,서대문구,11100,홍제동,1,대지,0463,0000,문화촌현대,68000,84,0,20,,,2002,아파트,중개거래,서울 서대문구,2023-12-25,2023-12,809.5238
2023,11530,구로구,11200,항동,1,대지,0242,0000,하버라인3단지,64600,59,0,12,,,2019,아파트,중개거래,서울 구로구,2023-12-25,2023-12,1094.9153
2023,11710,송파구,10800,문정동,1,대지,0150,0000,올림픽훼밀리타운,159000,84,0,8,,,1988,아파트,중개거래,"서울 송파구, 서울 영등포구",2023-12-25,2023-12,1892.8572
2023,11440,마포구,11400,창전동,1,대지,0042,0007,중앙하이츠101동,53200,57,0,2,,,2007,아파트,중개거래,서울 마포구,2023-12-25,2023-12,933.3333
2023,11500,강서구,10900,방화동,1,대지,0839,0000,방화그린,44500,49,0,4,,,1993,아파트,중개거래,서울 강서구,2023-12-25,2023-12,908.16327
2023,11590,동작구,10200,상도동,1,대지,0533,0000,힐스테이트 상도 프레스티지,125200,84,0,20,,,2013,아파트,중개거래,서울 동작구,2023-12-25,2023-12,1490.4762
2023,11215,광진구,10400,광장동,1,대지,0577,0000,현대파크빌,105000,59,0,25,,,2000,아파트,중개거래,서울 광진구,2023-12-25,2023-12,1779.661
2023,11545,금천구,10300,시흥동,1,대지,0999,0001,산호시티빌,28000,41,0,6,,,2003,아파트,중개거래,서울 금천구,2023-12-24,2023-12,682.9268
2023,11380,은평구,11400,진관동,1,대지,0154,0000,은평뉴타운 제각말 푸르지오(5-1단지),78500,84,0,3,,,2010,아파트,중개거래,서울 은평구,2023-12-24,2023-12,934.5238
2023,11110,종로구,17500,숭인동,1,대지,0201,0011,종로유케이201,10000,12,0,12,,,2013,아파트,직거래,,2023-12-24,2023-12,833.3333
2023,11590,동작구,10200,상도동,1,대지,0363,0164,상도휴엔하임,14400,14,0,13,,,2016,아파트,중개거래,서울 동작구,2023-12-23,2023-12,1028.5714
2023,11350,노원구,10500,상계동,1,대지,0694,0000,임광,95000,122,0,5,,,1989,아파트,중개거래,서울 노원구,2023-12-23,2023-12,778.68854
2023,11230,동대문구,10200,용두동,1,대지,0779,0000,신동아,59800,49,0,6,,,1994,아파트,중개거래,서울 동대문구,2023-12-23,2023-12,1220.4082
2023,11290,성북구,10300,돈암동,1,대지,0015,0001,돈암동삼성,68000,84,0,16,,,1999,아파트,중개거래,서울 성북구,2023-12-23,2023-12,809.5238
2023,11305,강북구,10100,미아동,1,대지,0004,0000,꿈의숲롯데캐슬,83500,84,0,9,,,2017,아파트,중개거래,서울 강북구,2023-12-23,2023-12,994.0476
2023,11470,양천구,10100,신정동,1,대지,1276,0000,신트리3,84000,84,0,3,,,2000,아파트,중개거래,서울 양천구,2023-12-23,2023-12,1000.0
2023,11350,노원구,10500,상계동,1,대지,0626,0000,상계주공14(고층),39500,45,0,7,,,1989,아파트,중개거래,서울 노원구,2023-12-23,2023-12,877.7778
2023,11215,광진구,10300,구의동,1,대지,0611,0000,구의현대2단지,139500,84,0,15,,,1996,아파트,중개거래,서울 광진구,2023-12-23,2023-12,1660.7142
2023,11380,은평구,11400,진관동,1,대지,0019,0000,상림마을8단지롯데캐슬(810~820동)BL1-1,108500,134,0,3,,,2008,아파트,중개거래,서울 은평구,2023-12-23,2023-12,809.7015
2023,11290,성북구,13800,장위동,1,대지,0173,0114,래미안장위퍼스트하이,84000,59,0,6,,,2020,아파트,중개거래,"서울 노원구, 서울 성북구",2023-12-23,2023-12,1423.7288
2023,11200,성동구,10500,마장동,1,대지,0817,0000,삼성,88000,59,0,16,,,1996,아파트,중개거래,서울 성동구,2023-12-23,2023-12,1491.5254
2023,11440,마포구,12300,망원동,1,대지,0433,0009,미원2,59000,55,0,8,,,1997,아파트,중개거래,서울 마포구,2023-12-23,2023-12,1072.7273
2023,11560,영등포구,13300,대림동,1,대지,1127,0000,e편한세상영등포아델포레,93000,59,0,12,,,2020,아파트,중개거래,서울 영등포구,2023-12-23,2023-12,1576.2712
2023,11350,노원구,10200,월계동,1,대지,0013,0000,미성,64500,50,0,5,,,1986,아파트,중개거래,서울 노원구,2023-12-23,2023-12,1290.0
2023,11230,동대문구,10300,제기동,1,대지,1213,0000,어진재,16000,15,0,3,,,2014,아파트,중개거래,서울 동대문구,2023-12-23,2023-12,1066.6666
2023,11350,노원구,10300,공릉동,1,대지,0758,0000,태릉해링턴플레이스,71000,59,0,3,,,2022,아파트,직거래,,2023-12-23,2023-12,1203.3898
2023,11380,은평구,10200,녹번동,1,대지,0283,0000,래미안베라힐즈,110000,84,0,6,,,2019,아파트,중개거래,서울 은평구,2023-12-23,2023-12,1309.5238
2023,11260,중랑구,10600,신내동,1,대지,0650,0000,신내6대주,48250,49,0,12,,,1996,아파트,중개거래,서울 중랑구,2023-12-23,2023-12,984.69385
2023,11305,강북구,10100,미아동,1,대지,0004,0000,꿈의숲롯데캐슬,70000,84,0,3,,,2017,아파트,중개거래,서울 강북구,2023-12-23,2023-12,833.3333
2023,11500,강서구,10100,염창동,1,대지,0057,0000,지오빌,61500,84,0,4,,,2006,아파트,중개거래,서울 강서구,2023-12-23,2023-12,732.1429
2023,11350,노원구,10600,중계동,1,대지,0360,0016,주공10,59800,58,0,2,,,1995,아파트,중개거래,서울 노원구,2023-12-23,2023-12,1031.0344
2023,11110,종로구,17500,숭인동,1,대지,0181,0121,도시그린빌라,23900,44,0,6,,,1997,아파트,중개거래,서울 종로구,2023-12-23,2023-12,543.1818
2023,11200,성동구,11200,금호동4가,1,대지,0340,0000,서울숲푸르지오,119000,59,0,7,,,2007,아파트,중개거래,"경기 성남수정구, 서울 성동구",2023-12-23,2023-12,2016.9491
2023,11440,마포구,11000,노고산동,1,대지,0107,0036,현대벤처빌,26900,31,0,11,,,2002,아파트,중개거래,서울 마포구,2023-12-23,2023-12,867.74194
2023,11260,중랑구,10300,중화동,1,대지,0331,0001,리버센 SK VIEW 롯데캐슬,100035,84,0,15,분양권,,0,아파트,중개거래,서울 중랑구,2023-12-23,2023-12,1190.8928
2023,11560,영등포구,13200,신길동,1,대지,0102,0008,우성4,69000,84,0,14,,,1991,아파트,직거래,,2023-12-23,2023-12,821.4286
2023,11440,마포구,10100,아현동,1,대지,0777,0000,마포래미안푸르지오1단지,137000,59,0,12,,,2014,아파트,직거래,,2023-12-23,2023-12,2322.034
2023,11710,송파구,10800,문정동,1,대지,0150,0000,올림픽훼밀리타운,166000,84,0,11,,,1988,아파트,중개거래,"서울 강남구, 서울 송파구",2023-12-23,2023-12,1976.1904
2023,11380,은평구,10700,응암동,1,대지,0767,0000,백련산에스케이뷰아이파크,75000,59,0,2,,,2020,아파트,중개거래,서울 은평구,2023-12-23,2023-12,1271.1864
2023,11620,관악구,10100,봉천동,1,대지,1700,0000,갑을,64000,59,0,12,,,1998,아파트,중개거래,서울 관악구,2023-12-22,2023-12,1084.7457
2023,11680,강남구,11800,도곡동,1,대지,0465,0000,우성4,320000,126,0,8,,,1985,아파트,중개거래,서울 강남구,2023-12-22,2023-12,2539.6826
2023,11710,송파구,10900,장지동,1,대지,0896,0000,위례중앙푸르지오2단지,166000,106,0,10,,,2016,아파트,중개거래,서울 송파구,2023-12-22,2023-12,1566.0377
2023,11170,용산구,12500,한강로2가,1,대지,0002,0011,한강로대우아이빌,36500,29,0,15,,20231229,2004,아파트,중개거래,서울 용산구,2023-12-22,2023-12,1258.6207
2023,11530,구로구,10800,오류동,1,대지,0034,0013,썬앤빌,8000,17,0,8,,,2014,아파트,직거래,,2023-12-22,2023-12,470.58823
2023,11650,서초구,10100,방배동,1,대지,0844,0027,롯데캐슬포레스트,450000,239,0,1,,,2003,아파트,중개거래,서울 서초구,2023-12-22,2023-12,1882.8452
2023,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,228000,84,0,12,,,2008,아파트,중개거래,서울 송파구,2023-12-22,2023-12,2714.2856
2023,11290,성북구,13400,길음동,1,대지,1278,0000,길음동동부센트레빌(1278-0),80000,84,0,17,,,2003,아파트,중개거래,서울 성북구,2023-12-22,2023-12,952.381
2023,11350,노원구,10600,중계동,1,대지,0585,0000,중계3우성,51500,59,0,4,,,1999,아파트,중개거래,서울 노원구,2023-12-22,2023-12,872.88135
2023,11230,동대문구,10900,휘경동,1,대지,0057,0000,주공2,42500,39,0,11,,,2001,아파트,중개거래,서울 동대문구,2023-12-22,2023-12,1089.7435
2023,11560,영등포구,13300,대림동,1,대지,1123,0000,한솔솔파크,78000,84,0,15,,,2008,아파트,중개거래,"서울 강남구, 서울 영등포구",2023-12-22,2023-12,928.5714
2023,11590,동작구,10100,노량진동,1,대지,0057,0001,메가스터디타워,17500,16,0,10,,,2015,아파트,중개거래,서울 동작구,2023-12-22,2023-12,1093.75
2023,11620,관악구,10200,신림동,1,대지,0255,0189,현대,48000,71,0,2,,,1991,아파트,중개거래,서울 관악구,2023-12-22,2023-12,676.05634
2023,11680,강남구,10800,논현동,1,대지,0196,0000,거평프리젠,50000,42,0,5,,,1996,아파트,중개거래,서울 강남구,2023-12-22,2023-12,1190.4762
2023,11470,양천구,10300,신월동,1,대지,1017,0000,대방샤인힐,50500,72,0,5,,,2003,아파트,중개거래,서울 양천구,2023-12-22,2023-12,701.3889
2023,11260,중랑구,10100,면목동,1,대지,0581,0000,대원칸타빌,74500,105,0,1,,,2003,아파트,중개거래,"서울 노원구, 서울 중랑구",2023-12-22,2023-12,709.5238
2023,11680,강남구,10600,대치동,1,대지,1014,0003,대치삼성,271000,97,0,17,,,2000,아파트,중개거래,"서울 강남구, 서울 금천구",2023-12-22,2023-12,2793.8145
2023,11680,강남구,10500,삼성동,1,대지,0016,0002,삼성동힐스테이트 1단지,255000,84,0,3,,,2008,아파트,중개거래,서울 강남구,2023-12-22,2023-12,3035.7144
2023,11290,성북구,13700,상월곡동,1,대지,0101,0000,동아에코빌,65000,84,0,1,,,2003,아파트,중개거래,서울 성북구,2023-12-22,2023-12,773.8095
2023,11650,서초구,10300,우면동,1,대지,0773,0000,서초힐스,119000,59,0,15,,,2012,아파트,중개거래,서울 서초구,2023-12-22,2023-12,2016.9491
2023,11620,관악구,10100,봉천동,1,대지,1708,0000,두산,88000,59,0,13,,,2000,아파트,중개거래,서울 관악구,2023-12-22,2023-12,1491.5254
2023,11740,강동구,10900,천호동,1,대지,0414,0000,두산위브센티움,14800,31,0,7,,,2004,아파트,중개거래,서울 강동구,2023-12-22,2023-12,477.41934
2023,11215,광진구,10700,화양동,1,대지,0113,0001,광진코지웰,12500,15,0,4,,,2014,아파트,중개거래,서울 광진구,2023-12-22,2023-12,833.3333
2023,11440,마포구,10500,용강동,1,대지,0502,0000,래미안마포리버웰,170000,84,0,3,,,2015,아파트,중개거래,"서울 마포구, 서울 성동구",2023-12-22,2023-12,2023.8096
2023,11290,성북구,13600,하월곡동,1,대지,0225,0000,래미안월곡,86000,84,0,7,,,2006,아파트,중개거래,서울 성북구,2023-12-22,2023-12,1023.8095
2023,11650,서초구,10700,반포동,1,대지,0001,0001,래미안원베일리,280000,59,0,9,입주권,,0,아파트,중개거래,"서울 서초구, 서울 송파구",2023-12-21,2023-12,4745.7627
2023,11440,마포구,10200,공덕동,1,대지,0457,0000,공덕3삼성래미안,118000,59,0,3,,,2004,아파트,중개거래,서울 마포구,2023-12-21,2023-12,2000.0
2023,11500,강서구,10900,방화동,1,대지,0872,0000,마곡드림힐,65000,84,0,11,,,2003,아파트,직거래,,2023-12-21,2023-12,773.8095
2023,11740,강동구,10600,둔촌동,1,대지,0134,0010,신성둔촌미소지움2,99500,84,0,7,,,2000,아파트,중개거래,서울 강동구,2023-12-21,2023-12,1184.5238
2023,11230,동대문구,10900,휘경동,1,대지,0365,0000,휘경동일하이빌,62500,59,0,2,,,2005,아파트,중개거래,서울 동대문구,2023-12-21,2023-12,1059.322
2023,11680,강남구,10100,역삼동,1,대지,0727,0002,대명벨리온,17000,17,0,3,,20231228,2012,아파트,직거래,,2023-12-21,2023-12,1000.0
2023,11710,송파구,10800,문정동,1,대지,0150,0000,올림픽훼밀리타운,228000,158,0,12,,,1988,아파트,중개거래,서울 송파구,2023-12-21,2023-12,1443.038
2023,11560,영등포구,11700,당산동,1,대지,0374,0000,래미안당산1차,97000,59,0,14,,,1995,아파트,중개거래,서울 영등포구,2023-12-21,2023-12,1644.0677
2023,11740,강동구,10900,천호동,1,대지,0217,0132,동아하이빌아파트,74000,84,0,5,,,2000,아파트,중개거래,서울 강동구,2023-12-21,2023-12,880.9524
2023,11350,노원구,10300,공릉동,1,대지,0081,0000,태강아파트(아이파크),49950,49,0,7,,,1999,아파트,중개거래,서울 노원구,2023-12-21,2023-12,1019.38776
2023,11710,송파구,10300,풍납동,1,대지,0391,0000,극동,108000,79,0,10,,,1987,아파트,중개거래,서울 송파구,2023-12-21,2023-12,1367.0886
2023,11260,중랑구,10100,면목동,1,대지,1502,0000,현대,69000,84,0,14,,,1994,아파트,중개거래,"서울 광진구, 서울 중랑구",2023-12-21,2023-12,821.4286
2023,11470,양천구,10200,목동,1,대지,0966,0000,목동에버하임,44300,41,0,3,,,2019,아파트,중개거래,서울 강서구,2023-12-21,2023-12,1080.4878
2023,11350,노원구,10300,공릉동,1,대지,0753,0000,길성그랑프리텔아파트,55000,76,0,5,,,2003,아파트,중개거래,서울 노원구,2023-12-21,2023-12,723.6842
2023,11350,노원구,10400,하계동,1,대지,0284,0000,한신1,30000,27,0,14,,,1988,아파트,중개거래,서울 도봉구,2023-12-21,2023-12,1111.1111
2023,11320,도봉구,10700,창동,1,대지,0807,0000,쌍용,63000,59,0,23,,,1997,아파트,중개거래,서울 도봉구,2023-12-21,2023-12,1067.7966
2023,11380,은평구,10700,응암동,1,대지,0088,0008,응암아네스트,13000,13,0,16,,,2014,아파트,직거래,,2023-12-21,2023-12,1000.0
2023,11545,금천구,10100,가산동,1,대지,0148,0001,덕산,39000,59,0,11,,,1995,아파트,중개거래,서울 금천구,2023-12-21,2023-12,661.01697
2023,11260,중랑구,10200,상봉동,1,대지,0085,0004,더클래스,28000,28,0,9,,,2019,아파트,중개거래,서울 중랑구,2023-12-21,2023-12,1000.0
2023,11290,성북구,13600,하월곡동,1,대지,0225,0000,래미안월곡,76000,114,0,7,,,2006,아파트,직거래,,2023-12-21,2023-12,666.6667
2023,11680,강남구,10800,논현동,1,대지,0106,0000,펜트힐캐스케이드,148400,48,0,12,,,2023,아파트,직거래,,2023-12-21,2023-12,3091.6667
2023,11620,관악구,10100,봉천동,1,대지,0867,0009,서울대역해담채,14800,16,0,9,,,2012,아파트,중개거래,서울 관악구,2023-12-21,2023-12,925.0
2023,11530,구로구,10700,개봉동,1,대지,0481,0000,현대,71800,114,0,1,,,2001,아파트,중개거래,서울 구로구,2023-12-21,2023-12,629.8246
2023,11320,도봉구,10500,쌍문동,1,대지,0056,0000,삼익세라믹,28200,42,0,2,,,1988,아파트,중개거래,서울 도봉구,2023-12-20,2023-12,671.4286
2023,11410,서대문구,11100,홍제동,1,대지,0461,0000,홍제삼성래미안,65500,60,0,2,,,2001,아파트,중개거래,서울 서대문구,2023-12-20,2023-12,1091.6666
2023,11290,성북구,13800,장위동,1,대지,0317,0000,꿈의숲대명루첸아파트,70500,59,0,5,,,2008,아파트,중개거래,서울 성북구,2023-12-20,2023-12,1194.9153
2023,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,71900,75,0,14,,,2002,아파트,중개거래,서울 노원구,2023-12-20,2023-12,958.6667
2023,11440,마포구,10200,공덕동,1,대지,0371,0000,공덕1삼성래미안,125000,84,0,3,,,1999,아파트,중개거래,서울 마포구,2023-12-20,2023-12,1488.0952
2023,11170,용산구,12900,이촌동,1,대지,0430,0000,LG한강자이,390000,171,0,9,,,2003,아파트,중개거래,서울 용산구,2023-12-20,2023-12,2280.7017
2023,11410,서대문구,11100,홍제동,1,대지,0463,0000,문화촌현대,66500,84,0,2,,,2002,아파트,중개거래,서울 서대문구,2023-12-20,2023-12,791.6667
2023,11500,강서구,10900,방화동,1,대지,0890,0000,마곡푸르지오,120000,114,0,11,,,2008,아파트,중개거래,서울 강서구,2023-12-20,2023-12,1052.6316
2023,11440,마포구,10100,아현동,1,대지,0275,0002,마포푸르지오더센트럴,68650,40,0,3,분양권,20231221,0,아파트,중개거래,서울 마포구,2023-12-20,2023-12,1716.25
2023,11500,강서구,10600,내발산동,1,대지,0698,0001,삼대,45000,84,0,4,,,2000,아파트,중개거래,"서울 강서구, 서울 양천구",2023-12-20,2023-12,535.7143
2023,11350,노원구,10600,중계동,1,대지,0103,0000,동진,24000,47,0,4,,,1988,아파트,중개거래,서울 노원구,2023-12-20,2023-12,510.6383
2023,11350,노원구,10300,공릉동,1,대지,0715,0000,시영3차(라이프)아파트,32000,34,0,3,,,1994,아파트,중개거래,서울 노원구,2023-12-20,2023-12,941.17645
2023,11170,용산구,11500,산천동,1,대지,0193,0000,리버힐삼성,90000,59,0,1,,,2001,아파트,중개거래,서울 용산구,2023-12-20,2023-12,1525.4237
